EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,eval_traj_length,advs/mean_Mean,advs/mean_Std,advs/mean_Max,advs/mean_Min,advs/std_Mean,advs/std_Std,advs/std_Max,advs/std_Min,advs/max_Mean,advs/max_Std,advs/max_Max,advs/max_Min,advs/min_Mean,advs/min_Std,advs/min_Max,advs/min_Min,Training/vf_loss_Mean,Training/vf_loss_Std,Training/vf_loss_Max,Training/vf_loss_Min,grad_norm/vf_Mean,grad_norm/vf_Std,grad_norm/vf_Max,grad_norm/vf_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/alpha_loss_Mean,Training/alpha_loss_Std,Training/alpha_loss_Max,Training/alpha_loss_Min,Training/alpha_Mean,Training/alpha_Std,Training/alpha_Max,Training/alpha_Min,Training/eta_Mean,Training/eta_Std,Training/eta_Max,Training/eta_Min,logprob/mean_Mean,logprob/mean_Std,logprob/mean_Max,logprob/mean_Min,logprob/std_Mean,logprob/std_Std,logprob/std_Max,logprob/std_Min,logprob/max_Mean,logprob/max_Std,logprob/max_Max,logprob/max_Min,logprob/min_Mean,logprob/min_Std,logprob/min_Max,logprob/min_Min,KL/mean_Mean,KL/mean_Std,KL/mean_Max,KL/mean_Min,KL/std_Mean,KL/std_Std,KL/std_Max,KL/std_Min,KL/max_Mean,KL/max_Std,KL/max_Max,KL/max_Min,KL/min_Mean,KL/min_Std,KL/min_Max,KL/min_Min,grad_norm/pf_Mean,grad_norm/pf_Std,grad_norm/pf_Max,grad_norm/pf_Min
116,15.066339015960693,234000,19.59664,153.09481,nan,2.42453,1.60593,11.03572,2936.00000,-2.07558,0.79580,-0.50717,-4.61594,5.36722,2.02747,10.39895,2.25904,8.51555,3.95766,16.34533,2.89496,-34.81842,17.37421,-7.96488,-62.32386,24.78537,19.90563,88.65678,3.31355,147.68550,69.59868,406.96368,36.46265,-0.22169,0.00588,-0.20647,-0.23688,-0.00004,0.00038,0.00121,-0.00122,0.11816,0.00507,0.12776,0.11086,2.93196,0.00666,2.94514,2.92053,14.25889,0.38021,15.23403,13.30336,2.80202,0.27580,3.51141,2.15739,19.56118,0.76081,21.12982,17.83702,5.98042,1.91378,10.52389,2.47604,0.01036,0.00319,0.01996,0.00000,0.00831,0.00796,0.03360,0.00000,0.05408,0.05751,0.25381,0.00000,0.00319,0.00100,0.00571,0.00000,0.25970,0.02803,0.34794,0.20020
117,16.173283576965332,236000,-35.55766,242.11882,nan,2.58990,2.07348,11.50975,2640.75000,-0.07207,0.32656,0.84948,-0.76493,3.01860,0.41932,4.35648,2.14343,10.78374,3.63224,15.91132,4.07476,-7.18685,1.06206,-4.88960,-9.20477,3.47406,2.13011,12.53191,1.00693,58.74251,38.90489,282.12567,15.86088,-0.22105,0.00573,-0.20218,-0.23537,0.00003,0.00030,0.00128,-0.00062,0.11842,0.00368,0.12776,0.11432,2.95526,0.02202,2.99231,2.92038,14.21291,0.33773,15.06474,13.07069,2.80370,0.27828,3.58376,2.15283,19.37985,0.54697,20.48388,17.55943,6.39834,1.68801,11.09727,2.07368,0.00977,0.00244,0.01529,0.00000,0.00372,0.00104,0.00624,0.00000,0.02084,0.00606,0.04004,0.00000,0.00357,0.00118,0.00705,0.00000,0.28376,0.03045,0.37218,0.21209
118,16.21935749053955,238000,-66.71078,117.06050,nan,2.40893,2.40250,11.40771,3000.00000,-0.43507,0.13382,-0.07905,-0.77628,1.81841,0.17748,2.23497,1.41993,5.08611,1.45667,7.36891,2.22082,-5.32935,0.90618,-3.65723,-8.11492,1.17247,0.58960,3.58813,0.43924,28.44084,15.68698,123.40230,8.82310,-0.22271,0.00521,-0.20883,-0.23694,0.00006,0.00029,0.00124,-0.00039,0.11127,0.00444,0.12381,0.10643,3.00046,0.00319,3.00548,2.99271,14.31471,0.31708,15.23221,13.55531,2.87516,0.27714,3.46788,2.16665,19.56123,0.55545,20.70920,17.87155,6.27500,1.56173,10.50976,2.85870,0.00952,0.00247,0.01352,0.00000,0.00358,0.00100,0.00595,0.00000,0.02079,0.00617,0.03389,0.00000,0.00357,0.00125,0.00629,0.00000,0.26254,0.02388,0.32970,0.20241
119,16.440370798110962,240000,-33.56680,-28.76905,nan,2.54033,2.47254,11.42731,3000.00000,-1.19703,0.12131,-0.74196,-1.54714,1.13545,0.08301,1.40199,0.94377,2.59357,0.75658,3.76874,0.68716,-4.28118,0.27547,-3.32021,-4.71930,0.59907,0.39423,2.80783,0.24246,27.05910,14.94840,84.13072,8.62468,-0.21964,0.00585,-0.20030,-0.23675,-0.00001,0.00028,0.00115,-0.00057,0.11138,0.00406,0.11745,0.10428,3.02117,0.00960,3.03764,3.00561,14.16189,0.34465,15.13605,13.06248,2.94343,0.28374,3.54124,2.24519,19.68638,0.67923,20.80819,17.83590,5.76232,1.58263,9.59518,3.07900,0.01009,0.00248,0.01542,0.00000,0.00442,0.00131,0.00977,0.00000,0.02453,0.00773,0.05409,0.00000,0.00356,0.00128,0.00802,0.00000,0.26836,0.02475,0.32600,0.20171
120,16.22148036956787,242000,-3.51356,211.71867,nan,2.54457,2.11508,11.56166,3000.00000,-0.49991,0.38924,0.34057,-1.83037,3.42535,1.14557,6.55818,1.87779,8.84696,2.44326,13.15927,3.99480,-20.25342,11.66869,-3.98073,-39.68992,8.61662,7.30825,30.18925,0.90194,66.64582,32.24989,197.93135,24.34055,-0.22425,0.00565,-0.20936,-0.23704,-0.00003,0.00028,0.00117,-0.00057,0.11430,0.00466,0.12156,0.10770,3.04468,0.00383,3.05142,3.03782,14.40940,0.34043,15.28201,13.57775,2.91005,0.28424,3.69112,2.18291,19.66884,0.67446,20.90819,18.05464,5.75791,2.47788,10.40971,-0.47055,0.01024,0.00244,0.01521,0.00000,0.00626,0.00291,0.01566,0.00000,0.04207,0.02269,0.11310,0.00000,0.00323,0.00102,0.00546,0.00000,0.26072,0.02693,0.33424,0.19699
121,15.97072696685791,244000,-13.62989,279.90343,nan,2.49911,1.88805,11.58339,3000.00000,-0.29409,0.13543,0.08779,-0.73110,1.64267,0.19899,2.20287,1.28952,3.95010,0.75208,5.31433,2.39270,-6.53311,2.64143,-2.76377,-10.53736,1.17790,0.57528,3.11673,0.44126,28.55710,14.14497,93.70181,9.71753,-0.22361,0.00473,-0.21382,-0.23927,-0.00005,0.00029,0.00122,-0.00091,0.11821,0.00512,0.12890,0.11120,3.05325,0.00111,3.05522,3.05144,14.38740,0.29913,15.28523,13.68258,2.83629,0.28611,3.62913,2.13899,19.45286,0.53831,20.57603,17.86643,6.00124,2.49185,9.86770,-1.19598,0.01039,0.00244,0.01733,0.00000,0.00373,0.00098,0.00679,0.00000,0.02160,0.00551,0.04145,0.00000,0.00408,0.00123,0.00718,0.00000,0.29784,0.02918,0.40292,0.22021
122,16.033867120742798,246000,43.66595,184.38245,nan,2.50510,2.05354,11.47507,3000.00000,-0.81910,0.11747,-0.38981,-1.08735,1.48204,0.20907,2.12400,1.02407,5.56907,2.51638,10.03372,1.20910,-5.03712,0.89706,-3.42560,-6.66263,1.23403,0.53278,3.58652,0.53059,24.21375,10.23634,80.21658,8.66248,-0.22335,0.00579,-0.20972,-0.23870,-0.00001,0.00027,0.00129,-0.00047,0.12356,0.00369,0.13071,0.11870,3.08570,0.01863,3.11735,3.05526,14.35476,0.36091,15.44958,13.31208,2.80098,0.29141,3.70280,1.98721,19.52300,0.70594,20.93821,17.96899,6.33917,1.78849,10.71610,2.99679,0.01005,0.00217,0.01391,0.00000,0.00385,0.00096,0.00773,0.00000,0.02233,0.00642,0.05284,0.00000,0.00375,0.00121,0.00645,0.00000,0.28979,0.02885,0.35859,0.19291
123,15.997611045837402,248000,72.27303,68.68092,nan,2.52227,1.92078,11.55428,2912.25000,-1.11384,0.09551,-0.83837,-1.35619,1.00300,0.06530,1.18476,0.83531,1.69376,0.40678,2.48822,0.93102,-3.89113,0.59459,-2.81894,-5.18726,0.58758,0.26573,1.94800,0.31700,22.43312,9.98006,77.45416,8.60112,-0.22372,0.00564,-0.20921,-0.23971,0.00012,0.00026,0.00131,-0.00027,0.11455,0.00639,0.13073,0.10834,3.12538,0.00350,3.13108,3.11767,14.35956,0.35697,15.37032,13.55161,2.97324,0.37761,4.03658,2.11309,19.54887,0.62690,21.13023,17.91104,5.19705,2.75275,9.59704,-2.03530,0.00903,0.00208,0.01245,0.00000,0.00343,0.00089,0.00586,0.00000,0.01909,0.00529,0.03928,0.00000,0.00296,0.00101,0.00559,0.00000,0.25508,0.02380,0.33724,0.20014
124,16.801594972610474,250000,25.98942,305.74398,nan,2.58322,2.24785,11.97035,3000.00000,-0.77784,0.37076,0.11517,-2.26966,3.60988,0.64335,5.33883,2.65389,5.77631,0.78774,6.81045,3.98805,-17.59043,6.95498,-7.13789,-28.12267,6.66506,4.73050,23.92833,1.03613,67.02120,27.47486,148.85020,15.74433,-0.22453,0.00562,-0.21264,-0.23802,-0.00007,0.00028,0.00113,-0.00071,0.11207,0.00704,0.12503,0.10345,3.11980,0.00754,3.13119,3.10667,14.43941,0.35859,15.34382,13.63169,2.85707,0.29630,3.55008,2.02953,19.75005,0.64196,21.01831,17.89477,6.28480,2.08058,10.12840,0.82639,0.01062,0.00254,0.01666,0.00000,0.00563,0.00297,0.01642,0.00000,0.03835,0.02434,0.13825,0.00000,0.00366,0.00114,0.00643,0.00000,0.29083,0.02953,0.37480,0.23059
125,16.440107583999634,252000,105.80620,245.48428,nan,2.59386,2.26412,11.58197,3000.00000,-0.49593,0.18422,0.00116,-0.91159,2.77263,0.29306,3.68242,2.19193,8.21617,3.54401,14.67963,3.93260,-7.61149,0.68833,-6.32002,-8.80087,1.93986,1.35787,8.13555,0.49964,33.25682,17.60664,117.24220,10.66295,-0.22127,0.00600,-0.20812,-0.23702,-0.00006,0.00029,0.00125,-0.00056,0.11984,0.00515,0.13235,0.11374,3.11734,0.00713,3.12907,3.10603,14.24497,0.37520,15.16568,13.36540,2.96919,0.23028,3.59593,2.42915,19.76286,0.57924,20.83595,18.16326,6.24859,1.41798,9.50911,3.51469,0.01046,0.00233,0.01434,0.00000,0.00399,0.00118,0.00874,0.00000,0.02254,0.00700,0.05285,0.00000,0.00388,0.00115,0.00754,0.00000,0.31148,0.03101,0.42100,0.23472
126,16.60414743423462,254000,106.11380,110.54528,nan,2.41574,2.34653,11.84172,2906.75000,-0.68960,0.14220,-0.31647,-1.06629,1.81628,0.14535,2.21983,1.46542,4.50891,1.11945,6.92671,2.11688,-5.37592,0.78305,-4.05696,-7.07970,0.98992,0.59950,4.47722,0.37232,26.49106,14.19597,100.14530,8.70388,-0.22259,0.00564,-0.20866,-0.23700,0.00010,0.00029,0.00132,-0.00040,0.11885,0.00523,0.13253,0.11397,3.13368,0.00205,3.13727,3.12926,14.29066,0.34564,15.21009,13.45691,3.02784,0.30955,3.85952,2.34861,19.90662,0.70690,21.28515,18.54502,6.00720,2.02408,10.02148,1.71186,0.00921,0.00227,0.01352,0.00000,0.00343,0.00093,0.00600,0.00000,0.01953,0.00551,0.03687,0.00000,0.00335,0.00114,0.00657,0.00000,0.28224,0.02667,0.36273,0.22252
127,16.533490419387817,256000,76.29235,-12.61080,nan,2.59196,2.45146,11.48991,2675.00000,-1.06152,0.08618,-0.86632,-1.30296,1.43923,0.05506,1.55152,1.28815,2.57153,0.55931,3.47235,1.25875,-4.19628,0.55093,-3.25306,-5.23142,0.55187,0.45835,3.58349,0.24243,18.62333,12.27250,84.21395,6.36524,-0.22377,0.00453,-0.21204,-0.23561,-0.00003,0.00029,0.00120,-0.00057,0.11478,0.00450,0.12474,0.10855,3.13510,0.00151,3.13739,3.13242,14.38568,0.28548,15.12479,13.50819,2.86781,0.27436,3.57819,2.20197,19.87866,0.86183,21.34099,17.67639,6.41331,1.38133,9.91371,3.99070,0.01031,0.00244,0.01505,0.00000,0.00379,0.00107,0.00677,0.00000,0.02129,0.00577,0.03435,0.00000,0.00372,0.00118,0.00720,0.00000,0.29380,0.03403,0.41480,0.21075
128,16.061971426010132,258000,13.94174,370.50688,nan,2.41738,2.43002,11.21435,2943.25000,0.35586,0.34898,0.99177,-0.83388,2.84590,0.94664,5.24691,1.40436,5.27999,0.56748,6.11020,3.70181,-19.38349,10.02565,-2.43211,-35.46200,6.35760,4.68349,20.08835,0.93476,67.73560,33.44947,208.21315,19.26046,-0.22271,0.00545,-0.20264,-0.23708,0.00007,0.00025,0.00125,-0.00043,0.11782,0.00180,0.12478,0.11563,3.12107,0.00684,3.13236,3.10946,14.34006,0.33483,15.25050,13.20961,2.98542,0.30269,3.94695,2.19739,19.80104,0.84613,22.00645,18.10479,5.73952,1.67285,9.60983,2.61646,0.00943,0.00208,0.01364,0.00000,0.00399,0.00142,0.00905,0.00000,0.02453,0.01051,0.06232,0.00000,0.00334,0.00106,0.00597,0.00000,0.29584,0.03331,0.38286,0.20232
129,16.171776294708252,260000,-0.49814,470.43228,nan,2.35597,2.51169,11.30396,3000.00000,1.03905,0.11291,1.42682,0.75806,1.21554,0.07071,1.41803,1.03634,4.10800,0.40329,5.02652,3.22466,-2.28005,0.73921,-1.15856,-3.70185,0.73637,0.38175,2.72936,0.42935,26.09422,12.85040,75.04141,8.56071,-0.22596,0.00570,-0.21134,-0.24019,-0.00002,0.00022,0.00116,-0.00043,0.11349,0.00291,0.11888,0.10941,3.10861,0.00043,3.10949,3.10802,14.51675,0.35599,15.41901,13.51814,2.85184,0.23179,3.52993,2.05718,19.83568,0.56068,20.62581,18.21819,6.81978,1.37340,10.18080,4.07163,0.01020,0.00191,0.01396,0.00000,0.00357,0.00080,0.00557,0.00000,0.02059,0.00475,0.03266,0.00000,0.00387,0.00105,0.00624,0.00000,0.30610,0.03396,0.40672,0.23143
130,16.533048629760742,262000,-3.01996,452.78377,nan,2.45670,2.35084,11.72536,3000.00000,0.83743,0.08273,1.05675,0.67574,0.97063,0.06935,1.13442,0.81087,3.99928,0.88694,5.56547,2.40405,-1.61928,0.17143,-1.15239,-1.96834,0.64425,0.19586,1.68622,0.39481,19.66958,8.91176,59.82918,7.93848,-0.22353,0.00606,-0.20334,-0.23881,-0.00005,0.00026,0.00119,-0.00067,0.11933,0.00532,0.12794,0.11090,3.11752,0.00484,3.12557,3.10949,14.35386,0.38295,15.27546,13.12726,2.91611,0.29552,3.71992,2.21022,19.61842,0.63824,20.66054,18.14505,5.51908,2.26408,10.41690,-1.02853,0.01046,0.00223,0.01608,0.00000,0.00369,0.00098,0.00794,0.00000,0.02137,0.00550,0.03924,0.00000,0.00404,0.00114,0.00779,0.00000,0.31213,0.03513,0.40634,0.22948
131,15.702627420425415,264000,6.92291,375.35423,nan,2.39350,2.26003,11.04895,3000.00000,0.40657,0.05971,0.59113,0.24747,0.82646,0.05416,1.03228,0.67135,2.33562,0.26925,2.86322,1.74880,-1.93363,0.37921,-1.05294,-2.65864,0.41950,0.11222,0.84820,0.22521,15.52800,6.43976,39.57618,6.60948,-0.22465,0.00579,-0.21126,-0.24106,0.00001,0.00028,0.00128,-0.00049,0.12092,0.00324,0.12791,0.11684,3.12294,0.00221,3.12605,3.11907,14.46768,0.37029,15.55850,13.58930,2.77487,0.30934,3.83743,2.26651,19.82868,0.75715,20.96882,17.96671,6.35465,2.26914,10.03262,1.75703,0.00991,0.00223,0.01407,0.00000,0.00355,0.00094,0.00669,0.00000,0.02066,0.00557,0.04185,0.00000,0.00390,0.00114,0.00667,0.00000,0.30934,0.03244,0.40433,0.22653
132,15.850875616073608,266000,29.61332,296.84387,nan,2.35707,2.46927,11.02438,3000.00000,0.38894,0.12060,0.62136,0.00024,1.40328,0.18848,2.03539,1.10231,3.95173,1.63720,9.85532,2.84349,-4.41378,2.08456,-1.83724,-10.17894,0.88701,0.46163,3.07189,0.40712,20.43290,8.87419,66.63868,7.34316,-0.22286,0.00576,-0.20891,-0.23713,-0.00001,0.00035,0.00127,-0.00121,0.12048,0.00334,0.12666,0.11567,3.11936,0.00050,3.12013,3.11847,14.35528,0.35641,15.19004,13.41366,3.02874,0.32630,4.02310,2.23759,19.57861,0.53301,20.56110,17.65502,5.46025,1.97369,9.53384,0.53872,0.01007,0.00289,0.02048,0.00000,0.00766,0.01163,0.06664,0.00000,0.05481,0.09648,0.54240,0.00000,0.00333,0.00113,0.00613,0.00000,0.28939,0.02972,0.39254,0.21690
133,15.994326114654541,268000,18.98140,349.24461,nan,2.55984,2.31852,11.11576,3000.00000,0.46252,0.09233,0.75926,0.22363,1.24986,0.09747,1.51664,1.01900,5.04105,1.32494,7.76958,2.81774,-2.83675,0.52605,-1.58847,-4.02634,0.79349,0.32820,1.90547,0.37049,17.45438,6.78619,39.90592,7.01771,-0.22505,0.00550,-0.21081,-0.23714,0.00000,0.00031,0.00127,-0.00067,0.11891,0.00499,0.12851,0.11262,3.14769,0.01692,3.17586,3.11984,14.45504,0.36145,15.28655,13.46634,2.90632,0.32512,3.64526,1.99253,19.80950,0.74210,21.08678,18.06047,5.41340,2.48339,10.76978,-0.33785,0.01002,0.00249,0.01533,0.00000,0.00402,0.00130,0.00753,0.00000,0.02395,0.00893,0.05012,0.00000,0.00374,0.00107,0.00652,0.00000,0.30861,0.03509,0.41598,0.23340
134,16.328237771987915,270000,97.12963,215.14045,nan,2.45153,2.31686,11.44633,3000.00000,0.12551,0.13513,0.53705,-0.16539,1.64271,0.18630,2.32011,1.25307,5.69035,2.84995,11.65109,2.11520,-4.55942,0.52866,-3.41506,-5.43539,1.12569,0.67301,3.91077,0.36319,18.68059,8.02517,65.10212,7.79952,-0.22348,0.00581,-0.20833,-0.23906,0.00006,0.00027,0.00129,-0.00042,0.11664,0.00414,0.12848,0.11151,3.18806,0.00570,3.19663,3.17621,14.36624,0.36373,15.38739,13.38725,2.88974,0.27883,3.57534,2.16245,19.68971,0.67114,20.87239,18.03827,6.57055,1.58269,9.79469,3.40059,0.00954,0.00216,0.01358,0.00000,0.00394,0.00131,0.00736,0.00000,0.02432,0.00988,0.05700,0.00000,0.00346,0.00097,0.00552,0.00000,0.29165,0.02441,0.34980,0.23337
135,16.01101279258728,272000,60.72321,-15.56288,nan,2.47652,2.42110,11.11324,3000.00000,-1.07351,0.10657,-0.75911,-1.31701,1.71624,0.07311,1.90009,1.53310,2.32384,0.34450,3.06327,1.65214,-5.16351,0.32335,-4.35912,-5.66117,0.56725,0.49096,3.60356,0.23588,16.43726,13.52209,89.89728,4.18890,-0.22263,0.00622,-0.20562,-0.23653,-0.00001,0.00024,0.00120,-0.00046,0.11551,0.00288,0.12189,0.11272,3.18492,0.00790,3.19678,3.17101,14.32259,0.39590,15.23188,13.18556,2.99235,0.29041,3.92722,2.35547,19.62922,0.65635,20.93099,17.95860,5.56047,1.87035,9.89268,1.76681,0.01009,0.00208,0.01386,0.00000,0.00368,0.00091,0.00593,0.00000,0.02068,0.00491,0.03240,0.00000,0.00369,0.00103,0.00579,0.00000,0.29844,0.03172,0.40014,0.22973
136,16.466776609420776,274000,63.76011,128.82205,nan,2.55630,2.29403,11.61628,3000.00000,-0.99978,0.26475,-0.50647,-2.16413,2.77631,0.64641,4.66160,1.84676,4.95912,0.91832,5.99272,2.13327,-14.03746,6.01643,-6.02497,-24.35971,4.27374,3.42384,16.68931,0.60148,31.15999,13.83350,92.57765,13.33209,-0.22452,0.00599,-0.20998,-0.24090,0.00003,0.00025,0.00122,-0.00044,0.11285,0.00386,0.12186,0.10845,3.15367,0.01017,3.17083,3.13616,14.45392,0.38245,15.57649,13.47355,2.85051,0.26502,3.51234,2.10202,19.50012,0.53067,20.45667,17.78844,6.49668,1.67375,10.35997,2.97871,0.00974,0.00217,0.01401,0.00000,0.00469,0.00153,0.01005,0.00000,0.02859,0.01172,0.06234,0.00000,0.00325,0.00105,0.00702,0.00000,0.27072,0.02860,0.38143,0.20085
137,16.255314826965332,276000,10.67439,245.12437,nan,2.55716,2.27518,11.42282,3000.00000,0.46949,0.13155,0.95995,0.11129,1.36975,0.15432,1.90329,1.04491,5.08261,0.99317,7.15479,3.02040,-2.84160,1.28141,-1.65294,-6.19905,0.86761,0.47533,3.15923,0.30025,19.90280,8.70725,59.21289,6.95618,-0.22415,0.00597,-0.20885,-0.24200,-0.00006,0.00028,0.00118,-0.00057,0.11703,0.00487,0.12677,0.11021,3.15986,0.01554,3.18592,3.13571,14.42097,0.37435,15.50456,13.53999,2.92826,0.27343,3.80303,2.32486,19.70665,0.56879,21.04951,18.26328,6.34596,1.89213,9.82078,2.02819,0.01047,0.00239,0.01507,0.00000,0.00382,0.00100,0.00636,0.00000,0.02155,0.00548,0.03656,0.00000,0.00383,0.00116,0.00672,0.00000,0.31182,0.03515,0.43326,0.23187
138,16.293479919433594,278000,-34.48893,162.17784,nan,2.51142,2.40873,11.37311,2960.25000,0.18012,0.08182,0.42698,-0.01529,1.17636,0.13482,1.62988,0.92612,4.87949,1.63475,7.90910,2.08513,-2.25472,0.49903,-1.51850,-3.70067,0.65617,0.36286,2.25620,0.22115,16.61589,5.60107,30.27964,6.61971,-0.22431,0.00606,-0.20555,-0.24352,-0.00002,0.00028,0.00127,-0.00054,0.12096,0.00447,0.12977,0.11449,3.21427,0.01611,3.24036,3.18624,14.43058,0.36195,15.52914,13.50906,2.82440,0.27966,3.81393,2.14392,19.31600,0.52099,20.30964,18.10095,6.19254,2.02761,10.69664,0.44098,0.01015,0.00228,0.01464,0.00000,0.00373,0.00100,0.00605,0.00000,0.02203,0.00654,0.04839,0.00000,0.00383,0.00114,0.00676,0.00000,0.31178,0.03088,0.39242,0.24335
139,15.983678102493286,280000,-71.78747,48.71565,nan,2.57161,2.28329,11.12861,3000.00000,-0.45555,0.05472,-0.31323,-0.59455,1.19946,0.06488,1.35737,1.02299,2.25575,0.41088,3.07511,1.34767,-3.77363,0.44868,-2.56688,-4.48672,0.31709,0.25881,1.83803,0.13445,11.99655,6.88677,53.88581,4.62479,-0.22502,0.00611,-0.20974,-0.24055,0.00004,0.00028,0.00130,-0.00049,0.12026,0.00399,0.12977,0.11473,3.23583,0.00436,3.24185,3.22791,14.45268,0.39165,15.50325,13.54254,3.01750,0.30494,3.77972,2.32569,19.91858,0.67612,21.43672,17.98281,5.57950,2.05871,10.30041,1.46913,0.00970,0.00227,0.01423,0.00000,0.00353,0.00097,0.00615,0.00000,0.02050,0.00576,0.04018,0.00000,0.00381,0.00121,0.00777,0.00000,0.31406,0.03324,0.42051,0.23316
140,16.61697268486023,282000,-62.58230,-165.30964,nan,2.69406,2.44783,11.47492,3000.00000,-2.82001,0.19761,-2.28061,-3.35947,2.39270,0.17155,2.90025,2.00416,2.67434,0.58466,3.47749,1.10456,-9.12129,1.59281,-7.35214,-14.69078,1.77904,2.34553,15.14581,0.28261,24.22715,23.87490,156.45503,7.21547,-0.22458,0.00610,-0.20630,-0.24061,-0.00001,0.00028,0.00124,-0.00058,0.11772,0.00448,0.12615,0.11158,3.22114,0.00383,3.22781,3.21446,14.40916,0.39121,15.47004,13.27414,2.87335,0.27409,3.45104,2.26585,19.67244,0.69177,21.08157,18.15377,6.28330,2.03474,10.04312,-2.19455,0.01013,0.00234,0.01515,0.00000,0.00472,0.00153,0.00971,0.00000,0.02773,0.01255,0.07805,0.00000,0.00316,0.00108,0.00623,0.00000,0.29918,0.03113,0.37878,0.22174
141,16.79650616645813,284000,-120.34356,-242.75284,nan,2.72939,2.22779,11.83917,3000.00000,-2.39022,0.12228,-2.01899,-2.74209,1.48983,0.12978,1.81190,1.21187,2.01981,0.76116,3.75317,0.72505,-6.59908,1.52257,-4.59467,-10.27732,0.86723,1.14257,7.32470,0.19070,15.49044,14.29609,94.86236,4.92692,-0.22300,0.00570,-0.20819,-0.23794,0.00003,0.00026,0.00126,-0.00051,0.11851,0.00368,0.12622,0.11359,3.23166,0.01127,3.25126,3.21436,14.35646,0.36015,15.25141,13.51002,2.87208,0.26064,3.64530,2.24405,19.86868,0.66668,21.15965,17.97587,6.36294,2.03913,10.13243,-0.73026,0.00977,0.00215,0.01444,0.00000,0.00490,0.00121,0.00822,0.00000,0.02504,0.00661,0.04204,0.00000,0.00257,0.00083,0.00496,0.00000,0.28641,0.02687,0.38504,0.20128
142,16.37602710723877,286000,-172.38984,-278.92261,nan,2.74011,2.42499,11.21071,2822.50000,-2.24989,0.08517,-2.01518,-2.46434,0.98569,0.07241,1.19397,0.81265,0.35720,0.23903,0.69217,-0.39061,-4.93072,0.62484,-3.86789,-5.84133,0.45865,0.95135,5.82373,0.07336,11.28907,14.57788,78.55759,2.76661,-0.22391,0.00566,-0.21094,-0.23809,0.00004,0.00027,0.00123,-0.00041,0.11248,0.00368,0.12306,0.10766,3.26585,0.00813,3.27980,3.25150,14.41249,0.34084,15.19016,13.58944,2.90620,0.28579,4.09845,2.31988,19.74016,0.76637,20.96294,17.71269,6.16693,2.09646,10.30850,0.00226,0.00973,0.00228,0.01355,0.00000,0.00451,0.00125,0.00791,0.00000,0.02330,0.00660,0.03919,0.00000,0.00305,0.00100,0.00544,0.00000,0.27811,0.02456,0.34672,0.22383
143,16.482696294784546,288000,-120.39203,-271.68581,nan,2.84656,2.50973,11.12623,3000.00000,-1.86496,0.06568,-1.71287,-2.04942,0.77896,0.07471,0.99670,0.58447,0.14917,0.42687,1.05813,-0.75100,-4.42542,0.86687,-3.09596,-5.58990,0.33743,0.61428,3.85186,0.06308,9.57451,10.83139,64.02338,2.58319,-0.22329,0.00544,-0.21081,-0.23947,0.00003,0.00025,0.00116,-0.00052,0.10876,0.00318,0.11647,0.10530,3.28043,0.00044,3.28111,3.27963,14.37929,0.35493,15.44570,13.45178,2.93244,0.26619,3.75782,2.32353,19.55855,0.47868,20.32483,17.90934,6.25307,1.72719,9.38204,2.23438,0.00979,0.00225,0.01490,0.00000,0.00520,0.00143,0.01029,0.00000,0.02589,0.00760,0.04925,0.00000,0.00274,0.00093,0.00559,0.00000,0.27902,0.02899,0.36309,0.22072
144,16.08974599838257,290000,-64.12237,265.70873,nan,2.48877,2.46128,11.13952,3000.00000,1.08098,0.25287,1.87298,0.40334,2.99364,0.29275,3.85210,2.53813,6.89619,0.57709,8.35893,5.73686,-9.82121,4.21835,-4.04071,-17.02268,2.42134,1.89872,12.24479,0.46418,30.55530,28.51352,195.53909,9.06873,-0.22590,0.00606,-0.21006,-0.24331,-0.00003,0.00031,0.00114,-0.00066,0.10940,0.00753,0.12059,0.09990,3.26500,0.00932,3.27963,3.24870,14.52468,0.38320,15.68297,13.60166,2.89303,0.29657,3.62697,2.17382,19.94516,0.76584,21.74264,17.93816,6.19761,1.83644,10.28722,2.05520,0.01032,0.00278,0.01626,0.00000,0.00571,0.00303,0.01741,0.00000,0.03691,0.02344,0.11421,0.00000,0.00330,0.00124,0.00631,0.00000,0.29677,0.02932,0.36893,0.22103
145,15.857027292251587,292000,-15.06752,151.44178,nan,2.36994,2.37937,11.10756,2684.25000,1.34703,0.18813,1.98439,0.87284,1.50152,0.34009,2.48785,0.91799,7.69469,2.78185,12.51623,3.13148,-2.80748,1.15910,-0.60560,-4.55477,1.45340,0.99158,6.80860,0.33408,20.97915,11.42516,87.12979,6.70808,-0.22508,0.00543,-0.21042,-0.23982,-0.00007,0.00030,0.00121,-0.00070,0.11726,0.00701,0.13083,0.10897,3.29629,0.02718,3.33826,3.24867,14.47165,0.31903,15.31775,13.55586,2.92559,0.28903,3.78903,2.26775,19.80578,0.65282,21.20519,18.34963,6.29472,2.20110,10.51055,0.89567,0.01058,0.00253,0.01615,0.00000,0.00389,0.00103,0.00651,0.00000,0.02299,0.00687,0.04974,0.00000,0.00395,0.00133,0.00760,0.00000,0.31278,0.03282,0.40773,0.22532
