po_returns_mean_flat,po_returns_median_flat,po_returns_std_flat,po_returns_max_flat,po_returns_min_flat,po_len_mean_flat,po_len_std_flat,noise_std_flat,learning_rate_flat,eval_returns_mean_flat,eval_returns_median_flat,eval_returns_std_flat,eval_len_mean_flat,eval_len_std_flat,eval_n_episodes_flat,theta_norm_flat,grad_norm_flat,update_ratio_flat,episodes_this_step_flat,episodes_so_far_flat,timesteps_this_step_flat,timesteps_so_far_flat,time_elapsed_this_step_flat,accept_theta_in_flat,eval_returns_mean_best_in_flat,eval_returns_mean_best_with_ckpt_in_flat,eval_returns_mean_theta_from_others_in_flat,eval_returns_mean_proposal_from_others_in_flat,time_elapsed_so_far,iteration
1548.1534243524711,1849.187048085263,1440.1119421237506,2202.291908054203,-11356.864116725043,1997.72265625,28.87475030964486,0.017195654786007063,0.009850126896000563,2213.081807289613,2213.081807289613,0.0,1999.0,0.0,5,114.58875653716109,7729.833984375,0.015331567192831722,256,38656,1022834,153861576,183.16077733039856,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_1856.9921365099224,,15838.735692977905,150
1732.1755654495087,1908.026174948282,835.4376144414381,2234.123676499099,-7624.480704927973,1999.0,0.0,0.016939517707367076,0.009835362043809342,2273.499055321264,2273.499055321264,0.0,1999.0,0.0,5,123.0543845575514,8029.07568359375,0.014628504395967162,256,42496,1023488,169204601,187.15489745140076,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_1980.8864567722617,,18689.827535390854,165
1820.0692289628093,1945.3746724469372,1048.5362415767977,2301.125404157029,-12419.215939697175,1999.0,0.0,0.016687195906706948,0.009820619323400028,2349.821547230568,2349.821547230568,0.0,1999.0,0.0,5,130.63412689388625,9727.7666015625,0.014378267703196423,256,46336,1023488,184555473,184.03787302970886,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_872.3186748195591,,21523.39972758293,180
1862.9686800202137,1982.1991516951307,652.842088472569,2384.392334120463,-9814.843227338413,1993.232421875,92.10275068203458,0.01643863255373041,0.009805898701598178,2297.168955017307,2297.168955017307,0.0,1999.0,0.0,5,138.15421703682637,9341.087890625,0.01364143356065439,256,50176,1020535,199901895,189.88495421409607,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_2058.181226582191,,24370.271692991257,195
1841.727624615134,1977.1936803286349,595.3693159776082,2313.576600731545,-3342.2993882383043,1996.224609375,62.73856298165955,0.01619377166465423,0.009791200145279072,2288.5663373380025,2288.5663373380025,0.0,1999.0,0.0,5,145.20988782859465,7569.8740234375,0.013465160271187868,256,54016,1022067,215179146,182.85956478118896,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_2008.1040307338449,,27243.554560422897,210
1926.669966330614,2008.714151152995,422.8905899261912,2356.8609185080923,-3622.066435646558,1998.650390625,7.9030279899486695,0.015952558089599046,0.00977652362136765,2366.6012253473914,2366.6012253473914,0.0,1999.0,0.0,5,153.42890169466742,9174.3349609375,0.012985314725380236,256,57856,1023309,230523543,282.09329652786255,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_769.3217692023483_c30dce29-c18e-4e1d-bad9-676a2bbe73cf_2349.4004582775715,,30412.8413772583,225
1957.5891449363194,2035.8440552531551,479.5462835044523,2313.6403152165694,-3723.867937120408,1999.0,0.0,0.015714937500167954,0.009761869096838419,2390.2004964762264,2390.2004964762264,0.0,1999.0,0.0,5,160.45785413027727,9892.970703125,0.012821966299601363,256,61696,1023488,245874390,277.183491230011,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_658.9946131471813_c30dce29-c18e-4e1d-bad9-676a2bbe73cf_2209.752269092697,,34685.93606877327,240
2021.7855846012405,2105.267575386556,446.737469871039,2364.788325211011,-2176.127743382411,1999.0,0.0,0.015480856377210165,0.009747236538715395,2350.3498479277705,2350.3498479277705,0.0,1999.0,0.0,5,167.22149596540754,10814.65625,0.012646894981947585,256,65536,1023488,261185656,281.94986629486084,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_1656.200178521542_c30dce29-c18e-4e1d-bad9-676a2bbe73cf_2168.5538402414695,,39110.89795947075,255
2045.1029196374514,2114.8941672446263,662.0335941357986,2407.6338459661533,-11526.660558448986,1999.0,0.0,0.015250261998766924,0.009732625914072026,2363.021437327682,2363.021437327682,0.0,1999.0,0.0,5,173.6893594441741,8584.3779296875,0.011844565046204023,256,69376,1023488,276537278,288.8369116783142,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_975.862006980699_c30dce29-c18e-4e1d-bad9-676a2bbe73cf_2236.010298793866,,43642.378368616104,270
2124.1165798820275,2181.0127936806193,273.2222680372885,2411.461160197459,-1834.9793566097267,1999.0,0.0,0.015023102428196966,0.00971803719003111,2488.0618294459096,2488.0618294459096,0.0,1999.0,0.0,5,181.71964159332185,9137.59375,0.011823647138166232,256,73216,1023488,291889420,296.68818187713623,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_2192.19283292249_c30dce29-c18e-4e1d-bad9-676a2bbe73cf_1917.0199567092575,,48110.80358862877,285
2119.048580541883,2202.9437234744087,346.5868874278142,2459.6532941909413,-348.7515098321852,1999.0,0.0,0.014799326502478864,0.009703470333764735,2519.2899506447247,2519.2899506447247,0.0,1999.0,0.0,5,189.32890922378118,7985.6953125,0.011177608844121252,256,77056,1023488,307241740,385.2324950695038,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_2007.4057084132128_c30dce29-c18e-4e1d-bad9-676a2bbe73cf_2420.2780321850614_dc7b1c98-c850-4529-bcbf-75119c7c93e9_2063.3065179138252,,53269.22870397568,300
2155.105668145387,2211.531193337696,264.28409759110286,2516.4428114249486,-0.5986866156690627,1999.0,0.0,0.014578883820687592,0.009688925312494184,2544.48296836443,2544.48296836443,0.0,1999.0,0.0,5,196.6161479936776,8885.189453125,0.011265976666037968,256,80896,1023488,322593962,377.25045371055603,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_2048.118319765739_c30dce29-c18e-4e1d-bad9-676a2bbe73cf_2445.602406023728_dc7b1c98-c850-4529-bcbf-75119c7c93e9_2207.3895437882893,,59303.51192903519,315
2191.2340583752257,2256.683825158023,309.20232833789646,2526.506012333493,-273.74836804051677,1999.0,0.0,0.014361724732642776,0.009674402093489885,2461.06860326088,2461.06860326088,0.0,1999.0,0.0,5,202.6454846911235,11047.138671875,0.01162497813009782,256,84736,1023488,337946282,390.57221007347107,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_1885.9993763136058_c30dce29-c18e-4e1d-bad9-676a2bbe73cf_2450.56331955373_dc7b1c98-c850-4529-bcbf-75119c7c93e9_2250.1530218354173,,65285.90437626839,330
2113.244439251853,2254.589627695188,490.3025547433429,2535.898926687943,-677.7975974381512,1999.0,0.0,0.014147800327726006,0.009659900644071316,2482.180364410328,2482.180364410328,0.0,1999.0,0.0,5,211.0098555884365,11742.677734375,0.011849068376710545,256,88576,1023488,353297167,388.56975865364075,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_2237.6888559585163_c30dce29-c18e-4e1d-bad9-676a2bbe73cf_2386.2757996010564_dc7b1c98-c850-4529-bcbf-75119c7c93e9_2261.5518645325687,,71366.19588541985,345
2221.37404378338,2271.3815006443974,222.10213490545567,2489.3598525993166,396.1274769961115,1999.0,0.0,0.01393706242386471,0.00964542093160695,2542.928921809633,2542.928921809633,0.0,1999.0,0.0,5,218.85313385364333,11518.85546875,0.011504833182962455,256,92416,1023488,368649487,384.50648736953735,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_1858.011363572495_c30dce29-c18e-4e1d-bad9-676a2bbe73cf_2491.955013961758_dc7b1c98-c850-4529-bcbf-75119c7c93e9_2229.2285598601097,,77330.16003108025,360
2240.7590702107723,2311.9549541715523,297.53864664805303,2550.3949701268393,146.57612189387822,1999.0,0.0,0.013729463556680149,0.009630962923514166,2602.175025674317,2602.175025674317,0.0,1999.0,0.0,5,227.1954359458035,11325.6494140625,0.011234403410517301,256,96256,1023488,384001807,482.2553987503052,flat,,,ec3e1807-f015-4258-87bd-16c8352d0c33_1903.452808009255_c30dce29-c18e-4e1d-bad9-676a2bbe73cf_2535.351655515132_dc7b1c98-c850-4529-bcbf-75119c7c93e9_2100.8963612370626_e3653398-afec-4958-ac16-5d867338ab64_1684.1460782174472,,84181.77186274529,375
